,01.NTTdocomo,02.サッポロファクトリー,03.サッポロガーデンパーク,04.愛生舘ビル,05.デ・アウネさっぽろビル,07.富士メガネ円山店,08.グランドメルキュール札幌大通公園,09.札幌医科大学 国際医学交流センター,10.ANAクラウンプラザホテル札幌,11.さっぽろ東急百貨店,12.プライムパーク円山公園,13.大通西8丁目エフロクマル前,14.南1条通大丸藤井セントラル前,15.南1条通JCB札幌東ビル前,17.札幌開発建設部,18.石山通プリンスホテル前,19.北1条通西4丁目,20.北1条通アーバンネット札幌ビル前南側,21.北海道庁別館西棟,22.札幌パークホテル,26.桑園ウエストプラザ,27.札幌総合法律事務所,28.桑園北5条通,29.北大工学部,30.セントラル札幌北ビル,31.札幌駅北口広場北西角,32.札幌第一合同庁舎前,34.駅前通sitatte sapporo前,35.駅前通MMS札幌駅前ビル前,36.北3条通苗穂駅前,39.札幌市民ギャラリー,40.札幌市役所,42.南1条通NTT東日本札幌病院前,43.大通西28丁目円山公園入口,45.駅前通南9条,46.りんゆう観光,47.北海道庁赤れんが庁舎前,48.サツドラ本社前,49.ローソン札幌桑園店,50.ローソン札幌北6条西十四丁目店,51.ローソン札幌北6条西二十丁目店,52.UR札幌北一条前,53.駅前通大通ビッセ前,54.駅前通札幌大通西4ビル前,55.西2丁目線H&Bプラザビル前,56.西2丁目線丸井今井前,57.西2丁目線NBF札幌南二条ビル前,58.札幌駅西口ヨドバシカメラ前,59.駅前通miredo前,60.イオン札幌桑園ショッピングセンター,61.まいばすけっと北5条西22丁目店,62.中島公園南9条公園内駐輪場前,63.NX商事知事公館前ビル前,64.まいばすけっと北11条西4丁目店,65.コープさっぽろそうえん店,67.札幌三越,68.エアリービル,69.札幌駅北口さつきた8・1前,70.カナモトホール,71.北ガスアリーナ札幌46,72.大通東４丁目北海道新聞社前,73.札幌TRビル
52.UR札幌北一条前,707.2625420122233,1665.7929894696458,3025.732751668593,733.2249295717842,2428.669761278065,2537.3445149148174,321.1645154085438,1438.0947815857862,1490.1944153041695,1289.6775996757785,2387.2114842786973,277.56599738802583,1051.561036055437,1314.3857080656246,1544.5286099424213,689.5161268764033,702.8969077095462,448.4097415683839,593.7770376265562,2234.047126780822,2007.2556287367897,1041.7291856842764,1618.3404589291752,2132.7846109447664,2250.947145985968,1606.3050782715832,1733.717300715409,967.8094986149853,1090.713522669003,2757.963406495918,1988.9457820697398,902.7381825355568,1181.0175599688278,2571.171272089507,1937.320136647533,2291.4328489427244,699.9338773097843,2421.2771610326354,2007.2556287367897,1490.2495991929554,2384.3865105272603,0.0,720.2846635531761,708.8680711309732,1441.6981526645093,1054.5519227520285,1247.6677328948026,1359.0478148777718,967.8094986149853,1866.4459834985166,2280.011546724274,1977.111597546295,1220.892763041056,2058.852296807821,3015.3811576080743,867.2666437656194,2187.8296496717694,1863.7416228061861,974.8850624494984,2102.3006675208408,1666.7483800012849,1487.1680570539731
53.駅前通大通ビッセ前,1585.4189520059306,1082.2055789975489,2442.1453411964967,538.6074005334395,1855.9601151461839,3152.2159542809623,1199.320925402251,2022.3030712031186,914.9182319341512,716.3533560817043,2971.4197738960297,605.2105893812859,334.84974041664316,597.6744124268309,2422.6850199361293,1268.0523385836711,307.82845834075243,565.4201264340252,1209.1910553931623,1545.0845486456349,2874.4816957439734,1919.8855956779832,2496.4968689228817,2004.2686495601852,1945.4247942739346,1476.2484019542055,1428.194949003376,581.4464372840482,707.4101480059535,2174.3759960238212,1268.6611185165636,319.1507720634593,1765.2258495861602,3155.3795617068395,1242.6535499226136,1727.0472264713924,561.1517662284872,1853.8490410267914,2874.4816957439734,2359.12962338814,3256.5537242609457,882.9999064001051,0.0,175.41119026499186,724.9868570257153,334.2672591988524,530.9564372560087,1228.9911385603941,581.4464372840482,2733.6720505057006,3158.1679567179817,1383.1980644960493,2099.0491730347626,1928.7956204904433,3882.607224615258,146.98198021244337,3055.055716678953,1308.4123219537696,254.60039889632225,1527.010217344198,946.4637164481085,918.4096300931847
54.駅前通札幌大通西4ビル前,1418.5778890044605,1093.6221714197513,2453.561933618699,550.0239929556424,1867.3767075683863,3163.6325467031647,1032.4798624007813,2033.7196636253216,926.334824356354,727.7699485039072,2982.836366318232,616.6271818034886,346.266332838846,609.0910048490337,2255.843956934659,1279.4689310058739,132.41726807576057,398.57906343255564,1034.7320332809668,1556.5011410678376,2699.4272348900477,1749.669918428361,2326.957355952001,1828.8574592951934,1945.4792794035982,1300.8372116892137,1428.2494341330396,406.0352470190563,531.9989577409616,2185.7925884460237,1280.0777109387664,330.5673644856621,1776.6424420083629,3166.796154129042,1254.0701423448163,1738.463818893595,385.7405759634953,1865.2656334489939,2699.4272348900477,2184.075162534214,3081.49926340702,835.4211538969523,11.416592422202799,0.0,736.4034494479181,345.68385162105517,542.3730296782115,1053.5799482954023,406.0352470190563,2558.617589651775,2991.326893716512,1394.614656918252,1929.5096600638824,1753.3844302254515,3707.5527637613322,158.3985726346462,2880.0012558250273,1318.4561839865169,266.016991318525,1538.426809766401,957.8803088703112,928.4534921259318
55.西2丁目線H&Bプラザビル前,2146.5628584734186,1505.374377028631,2798.681216427498,714.8434124960243,2291.856068045588,3617.6799507354576,1760.4648318697389,2274.1492437146976,1350.8141848335554,1197.7388878352785,3428.9240670504437,1166.354495848774,390.6084424808977,606.5698790186447,2916.301742217497,1317.243018957977,868.9723648082403,1126.564032901513,1770.33496186065,1044.5649679410355,3435.625602211462,2481.029502145471,3051.401761614971,2560.136516832788,2426.810326027509,2032.1162692268083,1909.5804807569498,1122.0545071449915,1268.5540544734413,2409.2557434371065,1285.7910152139725,800.5363038170333,2048.1023941925496,3612.8838548612534,965.7282890372128,2162.9431793707963,1122.295672695975,2289.7449939261955,3435.625602211462,2920.273529855628,3756.1192655926025,1444.1438128675932,747.9716891546825,736.5550967324797,0.0,815.6527909524264,586.7151393202632,1784.859005832997,1122.0545071449915,3294.8159569731893,3651.744301789616,1106.2728036106485,2660.1930795022504,2484.663487763046,4389.0996814625205,602.3249683881401,3602.1596079231235,1789.7978537073434,735.9859306498962,1962.9061702436024,1095.2844118989933,1399.7951618467584
56.西2丁目線丸井今井前,1757.615972245517,1164.3831469614906,2524.1434665522384,710.8044207730262,1946.6242115329906,3324.4129745205487,1371.5179456418377,2194.5000914427055,1005.582328320958,807.0174524685112,3143.6167941356166,777.4076096208726,264.41304726081273,265.2766646685337,2594.882040175716,1440.2493588232578,478.6348441311769,737.6171466736118,1380.9496093363834,1437.1540772084536,3045.644810945464,2092.0826159175704,2668.6938891624686,2169.415081466021,2036.0888906607418,1641.3948338600412,1518.859045390183,731.3330717782242,878.216533796378,2153.8100380822407,946.6524653690633,409.8148684502661,1937.4228698257468,3327.5765819464264,1358.3173983046306,1817.711322858199,731.9581520189117,1944.513137413598,3045.644810945464,2530.29273858963,3427.7168394624364,1055.1969266396918,359.0248029267813,347.6082105045785,392.58910926741805,0.0,198.5586894977115,1394.1375704662298,731.3330717782242,2904.835165707191,3330.3649769575686,1498.8619128780663,2271.2461932743495,2093.942052396279,4053.7703398167487,319.17900045203004,3226.2188318804438,1399.0764183405765,345.264495283129,1617.6743137310052,753.9911975488823,1009.0737264799915
57.西2丁目線NBF札幌南二条ビル前,1951.7900318403406,1223.1172092425695,2540.1139414324175,520.0705858629467,2009.598900259526,3495.357819167646,1565.6920052366613,2127.8488140091117,1068.5570170474937,1002.9660612022008,3309.363184922771,971.5816692156961,195.83561584782012,324.31271123258296,2770.0013125119112,1251.2557217620513,674.1995381751626,931.7912062684354,1575.5621352275725,1238.595387710742,3240.852775578384,2286.2566755123935,2862.867948757292,2365.3636901997106,2232.0374993944315,1837.343442593731,1714.8076541238725,927.2816805119139,1073.7812278403635,2150.688468442026,1003.5338474279108,605.7634771839557,1870.7715923921533,3493.3229727335806,1159.7587088069192,1880.6860115847346,927.5228460628973,2007.4878261401336,3240.852775578384,2725.5007032225503,3609.8188358870166,1249.3709862345154,553.1988625216048,541.782270099402,194.03041976970658,586.3383915684253,0.0,1590.0861791999196,927.2816805119139,3100.043130340111,3505.4438720840303,1300.303223380355,2465.420252869173,2289.8906611299685,4242.799251756935,407.55214175506245,3421.426796513364,1595.025027074266,541.2131040168186,1680.6490024575407,813.0272441129315,1205.0223352136811
58.札幌駅西口ヨドバシカメラ前,1944.7516849667522,1868.3823456342675,1712.051358032219,1331.108693419288,1322.237954464616,3761.221128274397,1560.6411181433784,2801.1787387011505,910.1484831557678,709.6316675273767,3718.8936280396592,1384.0862568793175,1388.3468450294818,1651.1715170396694,2657.071658820789,2052.600083991767,910.9996174103786,915.733752688409,770.2990777614374,2595.6257918862607,1913.1018056240678,1214.8607776422493,1804.6437629462346,775.277510999791,891.8993311081958,247.25726339381134,374.6694858376371,658.1229111539739,516.0677687728187,2502.8732538364357,2321.002351581925,1110.8408922363892,2544.101517084192,3916.2074273560183,2293.194793163239,932.3850340649531,662.6572285901378,1062.2293461548636,1913.1018056240678,1537.7943222564272,2307.350161972036,1363.5824096395495,1053.4971046128385,1048.3214791811731,1778.483961638554,1386.6084922642135,1584.4535418688474,0.0,658.1229111539739,1784.46848821679,2474.676145030885,2400.4919645849527,1944.9812500259166,699.804481930049,2933.403662326348,1200.479084825282,2105.8521543900433,504.69380792841434,1306.9416319616835,1523.5456724691244,1998.8049495134699,648.2975237250464
59.駅前通miredo前,1551.6449651416517,1211.4433248651571,2091.6601701948052,931.2706775302137,1464.7678809709398,3381.7269380442463,1165.5469385379724,2406.0845590957438,523.7259977589074,323.20918213051635,3338.218050835698,988.9920772739115,730.2415403692623,993.06621237945,2388.911033071851,1657.505904386361,273.02979949758435,520.6395730830031,649.8628793979194,1940.476348598254,2314.558081007,1364.8007645453133,1948.0016234011346,1443.9883054121462,1552.2806203227467,915.9680578061664,1035.050775052188,0.0,147.1298038579143,1849.0215465478543,1663.5806511543096,452.7355875761699,2149.0073374787853,3536.7132371258676,1638.0453498752327,1335.8549922961483,267.56304898473195,1462.6568068515473,2314.558081007,1799.206008651167,2696.630109523973,968.4882300341435,395.3917999526193,570.8029902176111,1120.3786569783344,729.1867918365982,926.3482372086279,668.7107944123551,0.0,2173.748435768727,2618.034005485785,1778.5898644486683,1811.3321330851193,1368.515276342404,3322.6836098782846,542.3737801650626,2495.1321019419797,915.2681480025818,649.5199315340681,1137.123187072264,1341.3832490858547,525.2654561419967
60.イオン札幌桑園ショッピングセンター,1176.9878558940786,3380.6639490234375,3347.3813954279685,2585.102154755187,2957.5679918603655,2556.902603706773,1547.1161755108803,1776.2758312812427,2422.4300865449372,2221.913270916546,2597.153965886706,2138.436712526681,2896.705376275018,3159.530048285206,1621.4620462379396,2004.2308691081362,2419.3581486559146,2169.539198456399,1524.1558276603566,4029.3966073709967,400.4311559346279,825.1671240321867,773.952247160427,2399.125964661623,2527.2293685039454,1882.5873007895607,2009.9995232333865,2170.4045145431433,2024.4263000183544,4015.154857225605,3830.5167543749385,2619.1994234819254,1520.841804190989,2711.8889027883943,3760.0051944759734,2567.715071460702,2171.0157598356736,2697.559383550613,400.4311559346279,388.0567630962677,1030.1003690441441,1867.6480351959965,2561.8556358583746,2556.680010426709,3286.84249288409,2896.1228950572267,3092.8120731143836,1868.244726414561,2170.4045145431433,0.0,1435.165075528581,3772.4610781364695,914.9305013970173,2335.1183741096047,1149.843251347493,2708.837616070818,450.70799190914585,2140.0238453241636,2816.4560347546967,3035.8272758582934,3508.3193523064833,2160.5791271142157
61.まいばすけっと北5条西22丁目店,1572.7490047120511,3821.6987292892054,4153.3044220147285,2993.189857836327,3547.434897074038,1286.5449832435118,1958.8470313157304,1377.5950580749184,2867.7841522806675,2667.2673366522763,1244.217483008774,2552.10496326235,3312.355238054587,3575.179910064775,747.1351293015123,2388.6621793677996,2858.8026475291053,2604.315481387943,1969.509893396086,4352.671700093268,1835.5962314632086,1377.5299747469876,670.0323820846507,3205.048991248384,3333.152395090706,2688.510327376321,2815.9225498201467,2615.7585802788735,2469.7803657540835,4460.508922961335,4256.555710765305,3058.6439223551156,1634.6722796918768,1441.5312823251327,4083.280287198244,3373.6380980474623,2610.6984433710877,3503.4824101373733,1835.5962314632086,1051.8909513194044,408.1934975572464,2280.011546724274,2994.8236294275007,2983.4070370052978,3702.492354663659,3329.090888626353,3508.4619348939527,2474.674118556086,2615.7585802788735,1435.1650755285807,0.0,4095.73617085874,1067.1936878179627,3141.0414006963656,762.7881620954204,3141.805609639944,984.7500318061807,2945.946871910924,3249.4240283238228,3481.1813415940237,3941.2873458756094,2605.933192849946
62.中島公園南9条公園内駐輪場前,2606.200498248619,2203.0796741252043,3403.37261538306,1256.387189767559,3133.5630410937024,3863.473402855257,2276.439802425031,2715.167398732029,2198.716901601411,2072.9464316621347,3674.717519170243,1704.2374527458283,1265.8159863077542,1454.4725957865003,3357.319897234829,1799.7596941541774,1515.79181559691,1671.950146066347,2313.7797489696104,256.93552923452717,3922.9323666976215,2997.6371284241905,3500.109533494796,3212.232006816343,3302.017869854366,2684.211759210363,2784.788024583807,1789.4097945402057,1915.373505262111,3013.9471423926684,1945.831046223268,1675.7438476438897,2496.8101660723746,3858.582502817646,162.8165821262769,3007.9956460308963,1769.1151234846448,3131.45196697431,3922.9323666976215,3381.9434315264907,4197.1374206099335,1982.0267697646475,1394.7911399433522,1383.3745475211495,1324.6680898932987,1690.8603347792828,1461.9226831471199,2436.954495816552,1789.4097945402057,3770.000194622758,4092.7624568069477,0.0,3112.586595374591,3136.7589777466005,4785.057857016559,1249.1444191768098,4043.1777629404555,2665.0053975342007,1611.1934744767527,2803.978719020941,1932.5488824987929,2275.0027056736153
63.NX商事知事公館前ビル前,519.5742566459112,2761.1313166468954,3622.9562345531026,1954.5891473799686,3009.5575407511737,1819.1991270240146,905.6722832495906,863.8235092471235,2329.906795957803,2129.3899803294116,1776.871626789277,1498.9302151962102,2272.9252538636215,2535.7499258738094,712.6610798272484,1354.2839033627445,1798.2352348867942,1544.6316244772179,1431.6325370732225,3371.9830081228292,1315.444517523058,842.9164431516074,397.6945769284637,2674.700803786757,2802.8042076290794,2158.1621399146948,2285.5743623585204,1817.768467371754,1931.9030094312202,3633.2894442558727,3209.393840605818,1998.0765097128049,862.9985561795158,1974.1854261056355,3102.591595227806,2843.289910585836,1549.8928460665531,2973.134222675747,1315.444517523058,526.9565984921625,1169.4678877971107,1226.8367986581345,1940.7327220892541,1930.2322889391576,2663.0623704726936,2274.999981288106,2469.031950702987,1936.7967622332228,1817.768467371754,915.0133615884301,1066.6074023354688,3115.047478888302,0.0,2610.693213234739,1804.5682183076758,2087.7147023016973,977.7921116923804,2415.5986844492977,2195.333120985576,2943.303985271159,2887.1964385373626,2068.0558365270817
64.まいばすけっと北11条西4丁目店,2600.9254731837846,2272.697861358346,1840.6805594489506,2030.913175349337,1507.317152407133,4413.82638231172,2219.9602895918865,3458.0190962302277,1355.1760759051347,1289.2143627458254,4371.498882076982,2083.8907388093667,2088.151326959531,2097.4538891427446,3313.2454470378207,2713.722762300977,1610.8040993404277,1615.5382346184579,1470.1035596914865,3269.331301682664,2379.975453319112,1756.279609337505,2460.8175511632667,322.5510833650867,193.89035563854532,452.5472185362375,579.9594409800633,1357.9273930840227,1215.8722507028676,2891.168012792258,2736.4610528115727,1687.4321127655317,3201.359281207871,4568.812681393341,2992.9992750932884,879.8447194877531,1362.4617105201867,1267.0772175082711,2379.975453319112,2079.2131539516827,2848.768993667292,2063.3868915695984,1753.3015865428877,1748.125961111222,2224.766333741629,1832.177224474211,2030.7359139719224,699.804481930049,1357.9273930840227,2325.887319912046,3130.849933247917,3100.2964465150017,2601.155038242948,0.0,3473.185993807544,1900.283566755331,2647.2709860852992,709.9837630708405,1752.510364171681,1926.5545303170857,2413.876659387687,1089.7447598902547
65.コープさっぽろそうえん店,2310.104384384956,4529.599123132994,4453.50147862473,3730.545237509232,4063.688075057127,1794.2761240357988,2696.051349620437,2114.9504377478233,3571.365260654495,3370.848445026104,1834.5274862157319,3287.371886636238,4045.6405503845745,4308.465222394762,1486.9985638385538,3126.0175590407043,3568.293322765471,3318.4743725659555,2673.0910017699134,5041.993386251085,1203.0369637492784,1974.1022981417434,1406.8736413792124,3505.2460478583853,3633.349451700707,2988.7073839863224,3116.119606430148,3319.339688652701,3173.361474127911,5164.090031335162,4979.451928484495,3768.1345975914815,2372.027659364782,1949.2624231174198,4820.635666871151,3673.8351546574636,3319.95093394523,3803.6794667473746,1203.0369637492784,1535.7029411445753,635.4884707340553,3016.5832093055537,3710.790809967931,3705.6151845362656,4435.777666993647,4045.0580691667833,4241.74724722394,2974.364809611322,3319.339688652701,1149.843251347493,762.7881620954205,4785.057857016558,1805.15450379017,3441.238457306367,0.0,3857.7727901803746,828.1078092902482,3246.1439285209253,3965.3912088642533,4184.762449967851,4657.25452641604,3309.5143012237736
67.札幌三越,1698.7340802189162,1228.769464982417,2588.709227181365,391.6254203209961,2002.524001131052,3247.8778765756133,1312.636053615237,1880.3688714170785,1061.4821179190194,862.9172420665725,3061.883242330738,718.525717594272,187.86776020419978,450.69243221438757,2522.5213699198785,1121.0703583712277,421.1435865537385,678.7352546470112,1322.5061836061482,1398.1025684331914,2987.7968239569595,2033.2007238909694,2609.811997135868,2117.5837777731713,2091.988680258803,1589.5635301671916,1574.7588349882442,694.7615654970342,820.7252762189395,2320.9398820086894,1132.0682329149172,465.71465804832746,1623.29164980012,3245.843030141548,1095.6715697101702,1873.6111124562606,674.4668944414732,2000.4129270116596,2987.7968239569595,2472.444751601126,3362.338893294984,996.3150346130913,300.1429109001807,288.7263184779779,578.004876813272,480.83114518372054,383.97445704356534,1342.3062667733802,694.7615654970342,2846.9871787186867,3257.9639294919975,1236.2160842836058,2212.3643012477487,2042.1107487034294,3995.3193091649027,0.0,3168.3708448919397,1454.9762079386378,401.1642848811904,1673.5741033290665,939.4069650947362,1064.9735160780529
68.エアリービル,1495.3754147024406,3702.0476151966905,3668.7650616012215,2906.48582092844,3278.9516580336185,2178.5116345187057,1868.4998416841333,1328.0103642084257,2743.8137527181907,2543.2969370897995,2156.0162040708465,2459.8203786999343,3218.0890424482704,3480.9137144584583,1171.0470025155394,2325.614535281389,2740.741814829167,2490.922864629652,1845.5394938336096,4303.087006226775,851.1391478437738,1146.5507902054396,580.0975347639168,2720.5096308348766,2848.6130346771984,2203.9709669628137,2331.3831894066393,2491.7881807163967,2345.809966191607,4336.538523398858,4151.9004205481915,2940.5830896551774,1583.3969021863377,2333.497933600327,4033.6955933317513,2889.098737633955,2492.399426008926,3018.943049723866,851.1391478437738,708.1514332082711,579.6424310327093,2189.0317013692493,2883.239302031627,2878.0636765999616,3608.2261590573426,3217.5065612304793,3414.195739287636,2189.6283925878133,2491.7881807163967,450.7079919091459,984.7500318061805,4046.1514769922474,978.3783971748742,2656.502040282858,828.107809290248,3030.2212822440706,0.0,2461.4075114974166,3137.8397009279493,3357.210942031547,3829.703018479736,2481.962793287469
69.札幌駅北口さつきた8・1前,2405.8309443983426,1572.9557933286767,1207.3575501038044,1835.8025013477022,817.5441465362017,4218.731853526277,2024.865760806445,3262.9245674447857,655.4340078754651,589.472294716156,4176.404353291539,1888.7800648077316,1396.848203705354,1397.7118211130748,3118.1509182523787,2518.6282335155356,1186.963432601978,1420.4275606168233,1274.992885689852,2569.5892336529946,2184.8809245336706,1561.1850805520635,2265.7230223778247,1032.2386024358775,645.4824573451682,257.43654453460294,130.02432209077716,913.9949478227558,788.4363717229313,2206.1400436547274,2036.7189847819025,987.690044735862,3006.264752422429,4373.7181526078975,2490.7525547491714,428.20987369111634,1167.351036518552,557.5355382264491,2184.8809245336706,1884.1186251662411,2653.674464881851,1868.2762175679636,1309.3254330570128,1480.04336694912,1525.0242657119595,1132.4351564445415,1330.9938459422528,504.69380792841434,913.9949478227558,2130.7927911266042,2935.755404462475,2631.297069322607,2406.0605094575067,709.9837630708405,3278.091465022102,1451.6141568965716,2452.1764572998572,0.0,1052.7682961420114,1226.812462287416,1714.1345913580174,390.00269186058506
70.カナモトホール,1837.282832548047,828.1572839039861,2188.0970461029337,790.4712810755562,1602.0810390674187,3404.0798348230787,1451.1848059443678,2274.1669517452356,661.0391558553864,858.5416411504189,3223.2836544381466,857.0744699234026,344.0799075633429,344.9435249710638,2674.5489004782453,1519.9162191257878,558.301704433707,817.284006976142,1460.6164696389135,1516.8209375109836,3125.311671247994,2171.7494762201004,2748.3607494649987,2249.0819417685516,1953.7666042624699,1563.948981435737,1436.5367589919113,810.9999320807544,957.8833940989081,1920.3277009302585,1014.0607196202413,457.5106148740076,2017.0897301282769,3407.2434422489564,1437.9842586071607,1473.1681503926275,811.6250123214418,1599.9699649480262,3125.311671247994,2609.95959889216,3507.3836997649664,1134.8637869422219,438.6916632293115,427.27507080710865,472.2559695699482,79.66686030253015,278.22554980024165,1473.80443076876,810.9999320807544,2984.5020260097212,3410.0318372600977,1578.5287731805963,2350.9130535768795,2016.4961999719749,4133.437200119279,398.8458607545602,3305.885692182974,1316.7541319423049,0.0,1273.1311412654334,691.8633175517863,926.7514400817199
71.北ガスアリーナ札幌46,2689.052084820592,731.6909476821731,954.5369831225412,2065.0238029948737,484.4336087888614,4519.134057723187,2302.9540582169125,3543.4916787746847,613.3971893133564,813.9140049417475,4475.625170514638,2126.399196952852,1618.63242948266,1356.0921824362304,3526.318152750791,2794.468741045106,1409.3155453391787,1658.0466927619432,1515.6111574885283,2547.3647252593355,3180.306359097609,2230.5490426359224,2813.749901491744,2271.795247714942,1889.3286930399338,1499.6769331912735,1372.2647107474477,1137.4684343973022,1012.8780819485229,979.3275813673112,980.913872229496,1209.474270513168,3286.4144571577262,4674.120356804808,2578.97610172032,1082.2574476651787,1404.970168663672,717.9035660066365,3180.306359097609,2664.954286741775,3562.3783876145812,2105.8953497130838,1531.6775457942135,1701.8275927264258,1745.6007105454098,1354.2193822218474,1552.7780717195587,1527.2739259562475,1137.4684343973022,3039.496713859336,3483.7822835763945,2719.005559340022,2948.7392527640595,1952.2241517275113,4188.431887968893,1673.3983826738774,3360.8803800325886,1252.4820836978413,1274.5525219193173,0.0,898.8669335941665,878.9764022312011
72.大通東４丁目北海道新聞社前,2249.0948729638144,669.497458667799,2029.257778258547,1200.3849609851366,1492.813797460628,3815.8918752388463,1862.996846360135,2685.9789921610027,972.228053348022,1171.2000114923978,3635.0956948539138,1268.88651033917,751.5392048905362,488.7145328803485,3086.3609408940133,1929.829899035368,970.0102600419973,1229.096047391909,1871.2422180907054,1679.094528931847,3535.937419699786,2583.5615166358666,3160.172789880766,2648.6421197605864,2264.9555017551056,1875.1378789283726,1747.7256564845468,1221.4790333724136,1368.5091425507,1658.9243497885493,451.7667770753719,770.1689852159867,2428.901770544044,3819.0554826647235,1710.7059053928315,1459.1043197108233,1222.6788059417106,1490.7027233412355,3535.937419699786,3020.585347343952,3918.0094482167583,1546.6758273579892,850.5037036450785,839.0871112228757,878.0204106811499,491.4789007182972,685.6848471274351,1883.895858949833,1221.4790333724136,3395.127774461513,3821.8438776758658,1850.7353630125335,2762.7250939926466,2327.6850974646104,4544.06294857107,810.6579011703272,3716.5114406347657,1627.9430294349404,835.2472366221361,1158.3467739755117,0.0,1237.9403375743555
73.札幌TRビル,2075.5759063854607,1223.6651784933795,1589.212641982055,1453.236885356983,941.501704224092,3892.478176093457,1689.477879781781,2930.015500339553,265.43131601487994,199.46960285557077,3850.1506758587193,1512.92301851772,1006.8455118447691,1007.7091292524901,2788.328706639849,2181.43684563017,796.9607407413928,1044.5705143268117,901.1667554023512,2179.58654179241,2302.4572683711594,1352.6999519094732,1935.9008107652944,1412.2958432553417,1027.0151641807502,637.1975413540172,509.78531891019145,523.9922559621706,398.43367986234614,1857.8092400055568,1676.826323901668,597.6873528752769,2672.9382787225945,4047.4644751750784,2100.749862888587,812.5888155493005,791.4939902285405,939.3906301046995,2302.4572683711594,1787.1051960153263,2684.5292968881326,1492.419171277952,919.3227411964278,1090.040675088535,1135.0215738513746,742.4324645839565,940.991154081668,648.2975237250464,523.9922559621706,2161.647623132886,2605.933192849945,2241.2943774620226,2076.2382978449764,1089.7447598902547,3310.582797242444,1061.6114650359866,2483.031289306139,390.0026918605851,662.7656042814264,878.4816586382458,1354.6289218332129,0.0
